step,x,y,z
167183,-3.755307,-1.244967,-1.587301
167184,-4.27035,-0.9071872,-1.885487
167185,-4.785394,-0.4713072,-2.183673
167186,-5.297228,0.05910053,-2.48
167187,-0.15,-1.3,0.5000001
167188,-0.15,-1.24114,0.5000001
167189,-0.15,-1.08418,0.5000001
167190,-0.15,-0.8291203,0.5000001
167191,-0.15,-0.4759606,0.5000001
167192,-0.15,-0.02470092,0.5000001
167193,-0.15,0.5246586,0.5000001
167194,-0.15,0.9800001,0.5000001
167195,-0.15,-1.296076,0.5000001
167196,-0.15,-1.217596,0.5000001
167197,-0.15,-1.041016,0.5000001
167198,-0.15,-0.7663363,0.5000001
167199,-0.15,-0.3935566,0.5000001
167200,-0.15,0.07732299,0.5000001
167201,-0.15,0.6463025,0.5000001
167202,-0.15,0.9800001,0.5000001
167203,-0.15,-1.288228,0.5000001
167204,-0.15,-1.190128,0.5000001
167205,-0.15,-0.9939281,0.5000001
167206,-0.15,-0.6996284,0.5000001
167207,-0.15,-0.3072287,0.5000001
167208,-0.15,0.1832709,0.5000001
167209,-0.15,0.7718704,0.5000001
167210,-0.15,0.9800001,0.5000001
167211,-0.15,-1.276456,0.5000001
167212,-0.15,-1.158736,0.5000001
167213,-0.15,-0.9429162,0.5000001
167214,-0.15,-0.6289964,0.5000001
167215,-0.15,-0.2169768,0.5000001
167216,-0.15,0.2931428,0.5000001
167217,-0.15,0.9013623,0.5000001
167218,-0.15,0.9800001,0.5000001
167219,-0.15,-1.26076,0.5000001
167220,-0.15,-1.12342,0.5000001
167221,-0.15,-0.8879802,0.5000001
167222,-0.15,-0.5544405,0.5000001
167223,-0.15,-0.1228008,0.5000001
167224,-0.15,0.4069387,0.5000001
167225,-0.15,0.9800001,0.5000001
167226,-0.15,-1.3,0.5000001
167227,-0.15,-1.24114,0.5000001
167228,-0.15,-1.08418,0.5000001
167229,-0.15,-0.8291203,0.5000001
167230,-0.15,-0.4759606,0.5000001
167231,-0.15,-0.02470092,0.5000001
167232,-0.15,0.5246586,0.5000001
167233,-0.15,0.9800001,0.5000001
167234,-0.15,-1.296076,0.5000001
167235,-0.15,-1.217596,0.5000001
167236,-0.15,-1.041016,0.5000001
167237,-0.15,-0.7663363,0.5000001
167238,-0.15,-0.3935566,0.5000001
167239,-0.15,0.07732299,0.5000001
167240,-0.15,0.6463025,0.5000001
167241,-0.15,0.9800001,0.5000001
167242,-0.15,-1.288228,0.5000001
167243,-0.15,-1.190128,0.5000001
167244,-0.15,-0.9939281,0.5000001
167245,-0.15,-0.6996284,0.5000001
167246,-0.15,-0.3072287,0.5000001
167247,-0.15,0.1832709,0.5000001
167248,-0.15,0.7718704,0.5000001
167249,-0.15,0.9800001,0.5000001
167250,-0.15,-1.276456,0.5000001
167251,-0.15,-1.158736,0.5000001
167252,-0.15,-0.9429162,0.5000001
167253,-0.15,-0.6289964,0.5000001
167254,-0.15,-0.2169768,0.5000001
167255,-0.15,0.2931428,0.5000001
167256,-0.15,0.9013623,0.5000001
167257,-0.15,0.9800001,0.5000001
167258,-0.15,-1.26076,0.5000001
167259,-0.15,-1.12342,0.5000001
167260,-0.15,-0.8879802,0.5000001
167261,-0.15,-0.5544405,0.5000001
167262,-0.15,-0.1228008,0.5000001
167263,-0.15,0.4069387,0.5000001
167264,-0.15,0.9800001,0.5000001
167265,-0.15,-1.3,0.5000001
167266,-0.15,-1.24114,0.5000001
167267,-0.15,-1.08418,0.5000001
167268,-0.15,-0.8291203,0.5000001
167269,-0.15,-0.4759606,0.5000001
167270,-0.15,-0.02470092,0.5000001
167271,-0.15,0.5246586,0.5000001
167272,-0.15,0.9800001,0.5000001
167273,-0.15,-1.296076,0.5000001
167274,-0.15,-1.217596,0.5000001
167275,-0.15,-1.041016,0.5000001
167276,-0.15,-0.7663363,0.5000001
167277,-0.15,-0.3935566,0.5000001
167278,-0.15,0.07732299,0.5000001
167279,-0.15,0.6463025,0.5000001
167280,-0.15,0.9800001,0.5000001
167281,-0.15,-1.288228,0.5000001
167282,-0.15,-1.190128,0.5000001
167283,-0.15,-0.9939281,0.5000001
167284,-0.15,-0.6996284,0.5000001
167285,-0.15,-0.3072287,0.5000001
167286,-0.15,0.1832709,0.5000001
167287,-0.15,0.7718704,0.5000001
167288,-0.15,0.9800001,0.5000001
167289,-0.15,-1.276456,0.5000001
167290,-0.15,-1.158736,0.5000001
167291,-0.15,-0.9429162,0.5000001
167292,-0.15,-0.6289964,0.5000001
167293,-0.03153626,-0.2819513,0.5435938
167294,0.5495632,-0.1215363,0.7624307
167295,1.130663,0.1369786,0.9812677
167296,1.711762,0.4935935,1.200104
167297,2.292862,0.9483083,1.418941
167298,2.32872,0.98,1.432445
167299,-0.15,-1.26076,0.5000001
167300,-0.15,-1.12342,0.5000001
167301,-0.15,-0.8879802,0.5000001
167302,-0.15,-0.5544405,0.5000001
167303,-0.15,-0.1228008,0.5000001
167304,-0.15,0.4069387,0.5000001
167305,-0.15,0.9800001,0.5000001
167306,-0.15,-1.3,0.5000001
167307,-0.15,-1.24114,0.5000001
167308,-0.15,-1.08418,0.5000001
167309,-0.15,-0.8291203,0.5000001
167310,-0.15,-0.4759606,0.5000001
167311,-0.15,-0.02470092,0.5000001
167312,-0.15,0.5246586,0.5000001
167313,-0.15,0.9800001,0.5000001
167314,-0.15,-1.296076,0.5000001
167315,-0.15,-1.217596,0.5000001
167316,-0.15,-1.041016,0.5000001
167317,-0.15,-0.7663363,0.5000001
167318,-0.15,-0.3935566,0.5000001
167319,-0.15,0.07732299,0.5000001
167320,-0.15,0.6463025,0.5000001
167321,-0.15,0.9800001,0.5000001
167322,-0.15,-1.288228,0.5000001
167323,-0.15,-1.190128,0.5000001
167324,-0.15,-0.9939281,0.5000001
167325,-0.15,-0.6996284,0.5000001
167326,-0.15,-0.3072287,0.5000001
167327,-0.15,0.1832709,0.5000001
167328,-0.15,0.7718704,0.5000001
167329,-0.15,0.9800001,0.5000001
167330,-0.15,-1.276456,0.5000001
167331,-0.15,-1.158736,0.5000001
167332,-0.15,-0.9429162,0.5000001
167333,-0.15,-0.6289964,0.5000001
167334,-0.15,-0.2169768,0.5000001
167335,-0.15,0.2931428,0.5000001
167336,-0.15,0.9013623,0.5000001
167337,-0.15,0.9800001,0.5000001
167338,-0.15,-1.26076,0.5000001
167339,-0.15,-1.12342,0.5000001
167340,-0.15,-0.8879802,0.5000001
167341,-0.15,-0.5544405,0.5000001
167342,-0.15,-0.1228008,0.5000001
167343,-0.15,0.4069387,0.5000001
167344,-0.15,0.9800001,0.5000001
167345,-0.15,-1.3,0.5000001
167346,-0.15,-1.24114,0.5000001
167347,-0.15,-1.08418,0.5000001
167348,-0.15,-0.8291203,0.5000001
167349,-0.15,-0.4759606,0.5000001
167350,-0.15,-0.02470092,0.5000001
167351,-0.15,0.5246586,0.5000001
167352,-0.15,0.9800001,0.5000001
167353,-0.15,-1.296076,0.5000001
167354,-0.15,-1.217596,0.5000001
167355,-0.15,-1.041016,0.5000001
167356,-0.15,-0.7663363,0.5000001
167357,-0.15,-0.3935566,0.5000001
167358,-0.15,0.07732299,0.5000001
167359,-0.15,0.6463025,0.5000001
167360,-0.15,0.9800001,0.5000001
167361,-0.15,-1.288228,0.5000001
167362,-0.15,-1.190128,0.5000001
167363,-0.15,-0.9939281,0.5000001
167364,-0.15,-0.6996284,0.5000001
167365,-0.15,-0.3072287,0.5000001
167366,-0.15,0.1832709,0.5000001
167367,-0.15,0.7718704,0.5000001
167368,-0.15,0.9800001,0.5000001
167369,-0.15,-1.276456,0.5000001
167370,-0.15,-1.158736,0.5000001
167371,-0.15,-0.9429162,0.5000001
167372,-0.15,-0.6289964,0.5000001
167373,-1.112567,-1.249404,0.5381508
167374,-2.090891,-1.782192,0.5747052
167375,-3.069216,-2.21688,0.6112595
167376,-4.04754,-2.553468,0.6478139
167377,-5.025864,-2.791956,0.6843682
167378,-5.48,-2.868896,0.7013366
167379,-0.15,-1.288228,0.5000001
167380,-0.15,-1.190128,0.5000001
167381,-0.15,-0.9939281,0.5000001
167382,-0.15,-0.6996284,0.5000001
167383,-0.15,-0.3072287,0.5000001
167384,-0.15,0.1832709,0.5000001
167385,-0.15,0.7718704,0.5000001
167386,-0.15,0.9800001,0.5000001
167387,-0.15,-1.276456,0.5000001
167388,-0.15,-1.158736,0.5000001
167389,-0.15,-0.9429162,0.5000001
167390,-0.15,-0.6289964,0.5000001
167391,-0.15,-0.2169768,0.5000001
167392,-0.15,0.2931428,0.5000001
167393,-0.15,0.9013623,0.5000001
167394,-0.15,0.9800001,0.5000001
167395,-0.15,-1.26076,0.5000001
167396,-0.15,-1.12342,0.5000001
167397,-0.15,-0.8879802,0.5000001
167398,-0.15,-0.5544405,0.5000001
167399,-0.15,-0.1228008,0.5000001
167400,-0.15,0.4069387,0.5000001
167401,-0.15,0.9800001,0.5000001
167402,-0.15,-1.3,0.5000001
167403,-0.15,-1.24114,0.5000001
167404,-0.15,-1.08418,0.5000001
167405,-0.15,-0.8291203,0.5000001
167406,-0.15,-0.4759606,0.5000001
167407,-0.15,-0.02470092,0.5000001
167408,-0.15,0.5246586,0.5000001
167409,-0.15,0.9800001,0.5000001
167410,-0.15,-1.296076,0.5000001
167411,-0.15,-1.217596,0.5000001
167412,-0.15,-1.041016,0.5000001
167413,-0.15,-0.7663363,0.5000001
167414,-0.15,-0.3935566,0.5000001
167415,-0.15,0.07732299,0.5000001
167416,-0.15,0.6463025,0.5000001
167417,-0.15,0.9800001,0.5000001
167418,-0.15,-1.288228,0.5000001
167419,-0.15,-1.190128,0.5000001
167420,-0.15,-0.9939281,0.5000001
167421,-0.15,-0.6996284,0.5000001
167422,-0.15,-0.3072287,0.5000001
167423,-0.15,0.1832709,0.5000001
167424,-0.15,0.7718704,0.5000001
167425,-0.15,0.9800001,0.5000001
167426,-0.15,-1.276456,0.5000001
167427,-0.15,-1.158736,0.5000001
167428,-0.15,-0.9429162,0.5000001
167429,-0.15,-0.6289964,0.5000001
167430,0.3122062,-0.3819569,0.5634298
167431,0.8850682,-0.07275698,0.6428781
167432,1.45793,0.3345429,0.7223263
167433,2.030792,0.8399427,0.8017745
167434,2.172057,0.9800001,0.821366
167435,-0.15,-1.276456,0.5000001
167436,-0.15,-1.158736,0.5000001
167437,-0.15,-0.9429162,0.5000001
167438,-0.2880932,-0.9685793,0.4723041
167439,-0.6333262,-1.343123,0.4030641
167440,-0.9785593,-1.619567,0.333824
167441,-1.323792,-1.797911,0.264584
167442,-1.669025,-1.878155,0.195344
167443,-2.014258,-1.860299,0.1261041
167444,-2.359491,-1.744344,0.05686411
167445,-2.704723,-1.530288,-0.01237585
167446,-3.049956,-1.218132,-0.08161582
167447,-3.395188,-0.8078769,-0.1508558
167448,-3.740421,-0.2995216,-0.2200957
167449,-4.085653,0.3069337,-0.2893357
167450,-4.41627,0.9800001,-0.3556445
167451,-0.15,-1.3,0.5000001
167452,-0.15,-1.24114,0.5000001
167453,-0.15,-1.08418,0.5000001
167454,-0.15,-0.8291203,0.5000001
167455,-0.15,-0.4759606,0.5000001
167456,-0.15,-0.02470092,0.5000001
167457,-0.15,0.5246586,0.5000001
167458,-0.15,0.9800001,0.5000001
167459,-0.15,-1.296076,0.5000001
167460,-0.15,-1.217596,0.5000001
167461,-0.15,-1.041016,0.5000001
167462,-0.15,-0.7663363,0.5000001
167463,-0.15,-0.3935566,0.5000001
167464,-0.15,0.07732299,0.5000001
167465,-0.15,0.6463025,0.5000001
167466,-0.15,0.9800001,0.5000001
167467,-0.15,-1.288228,0.5000001
167468,-0.15,-1.190128,0.5000001
167469,-0.15,-0.9939281,0.5000001
167470,-0.15,-0.6996284,0.5000001
167471,-0.15,-0.3072287,0.5000001
167472,-0.15,0.1832709,0.5000001
167473,-0.15,0.7718704,0.5000001
167474,-0.15,0.9800001,0.5000001
167475,-0.15,-1.276456,0.5000001
167476,-0.15,-1.158736,0.5000001
167477,-0.15,-0.9429162,0.5000001
167478,-0.15,-0.6289964,0.5000001
167479,-0.15,-0.2169768,0.5000001
167480,-0.15,0.2931428,0.5000001
167481,-0.15,0.9013623,0.5000001
167482,-0.15,0.9800001,0.5000001
167483,-0.15,-1.26076,0.5000001
167484,-0.15,-1.12342,0.5000001
167485,-0.15,-0.8879802,0.5000001
167486,-0.15,-0.5544405,0.5000001
167487,-0.15,-0.1228008,0.5000001
167488,-0.15,0.4069387,0.5000001
167489,-0.15,0.9800001,0.5000001
167490,-0.15,-1.3,0.5000001
167491,-0.15,-1.24114,0.5000001
167492,-0.15,-1.08418,0.5000001
167493,-0.15,-0.8291203,0.5000001
167494,-0.15,-0.4759606,0.5000001
167495,-0.15,-0.02470092,0.5000001
167496,-0.15,0.5246586,0.5000001
167497,-0.15,0.9800001,0.5000001
167498,-0.15,-1.296076,0.5000001
167499,-0.15,-1.217596,0.5000001
167500,-0.15,-1.041016,0.5000001
167501,-0.15,-0.7663363,0.5000001
167502,-0.15,-0.3935566,0.5000001
167503,-0.15,0.07732299,0.5000001
167504,-0.15,0.6463025,0.5000001
167505,-0.15,0.9800001,0.5000001
167506,-0.15,-1.288228,0.5000001
167507,-0.15,-1.190128,0.5000001
167508,-0.15,-0.9939281,0.5000001
167509,0.2750711,-0.8943508,0.6339948
167510,1.354161,-0.9986671,0.9749954
167511,2.433251,-1.004884,1.315996
167512,2.48,-1.002603,1.330769
167513,-0.15,-1.26076,0.5000001
167514,-0.15,-1.12342,0.5000001
167515,-0.15,-0.8879802,0.5000001
167516,-0.15,-0.5544405,0.5000001
167517,-0.15,-0.1228008,0.5000001
167518,-0.15,0.4069387,0.5000001
167519,-0.15,0.9800001,0.5000001
167520,-0.15,-1.3,0.5000001
167521,-0.15,-1.24114,0.5000001
167522,-0.15,-1.08418,0.5000001
167523,-0.15,-0.8291203,0.5000001
167524,-0.15,-0.4759606,0.5000001
167525,-0.15,-0.02470092,0.5000001
167526,-0.15,0.5246586,0.5000001
167527,-0.15,0.9800001,0.5000001
167528,-0.15,-1.296076,0.5000001
167529,-0.15,-1.217596,0.5000001
167530,-0.15,-1.041016,0.5000001
167531,-0.15,-0.7663363,0.5000001
167532,-0.2283265,-0.5002487,0.4873944
167533,-0.5929905,-0.1324123,0.4266786
167534,-0.15,-1.3,0.5000001
167535,-0.15,-1.24114,0.5000001
167536,-0.15,-1.08418,0.5000001
167537,-0.15,-0.8291203,0.5000001
167538,-0.15,-0.4759606,0.5000001
167539,-0.15,-0.02470092,0.5000001
167540,-0.15,0.5246586,0.5000001
167541,-0.15,0.9800001,0.5000001
167542,-0.15,-1.296076,0.5000001
167543,-0.15,-1.217596,0.5000001
167544,-0.15,-1.041016,0.5000001
167545,-0.15,-0.7663363,0.5000001
167546,-0.15,-0.3935566,0.5000001
167547,-0.15,0.07732299,0.5000001
167548,-0.15,0.6463025,0.5000001
167549,-0.15,0.9800001,0.5000001
167550,-0.15,-1.288228,0.5000001
167551,-0.15,-1.190128,0.5000001
167552,-0.15,-0.9939281,0.5000001
167553,-0.15,-0.6996284,0.5000001
167554,-0.15,-0.3072287,0.5000001
167555,-0.1539544,-0.2450936,0.4975096
167556,-0.15,-1.26076,0.5000001
167557,-0.15,-1.12342,0.5000001
167558,-0.15,-0.8879802,0.5000001
167559,-0.15,-0.5544405,0.5000001
167560,-0.15,-0.1228008,0.5000001
167561,-0.15,0.4069387,0.5000001
167562,-0.15,0.9800001,0.5000001
167563,-0.15,-1.3,0.5000001
167564,-0.15,-1.24114,0.5000001
167565,-0.15,-1.08418,0.5000001
167566,-0.15,-0.8291203,0.5000001
167567,-0.15,-0.4759606,0.5000001
167568,-0.15,-0.02470092,0.5000001
167569,-0.15,0.5246586,0.5000001
167570,-0.15,0.9800001,0.5000001
167571,-0.15,-1.296076,0.5000001
167572,-0.15,-1.217596,0.5000001
167573,-0.15,-1.041016,0.5000001
167574,-0.15,-0.7663363,0.5000001
167575,-0.15,-0.3935566,0.5000001
167576,-0.15,0.07732299,0.5000001
167577,-0.15,0.6463025,0.5000001
167578,-0.15,0.9800001,0.5000001
167579,-0.15,-1.288228,0.5000001
167580,-0.15,-1.190128,0.5000001
167581,-0.15,-0.9939281,0.5000001
167582,-0.15,-0.6996284,0.5000001
167583,-0.15,-0.3072287,0.5000001
167584,-0.15,0.1832709,0.5000001
167585,-0.15,0.7718704,0.5000001
167586,-0.15,0.9800001,0.5000001
167587,-0.15,-1.276456,0.5000001
167588,-0.15,-1.158736,0.5000001
167589,-0.15,-0.9429162,0.5000001
167590,-0.15,-0.6289964,0.5000001
167591,-0.15,-0.2169768,0.5000001
167592,-0.15,0.2931428,0.5000001
167593,-0.15,0.9013623,0.5000001
167594,-0.15,0.9800001,0.5000001
167595,-0.15,-1.26076,0.5000001
167596,-0.15,-1.12342,0.5000001
167597,-0.15,-0.8879802,0.5000001
167598,-0.15,-0.5544405,0.5000001
167599,-0.15,-0.1228008,0.5000001
167600,-0.15,0.4069387,0.5000001
167601,-0.15,0.9800001,0.5000001
167602,-0.15,-1.3,0.5000001
167603,-0.15,-1.24114,0.5000001
167604,-0.15,-1.08418,0.5000001
167605,-0.15,-0.8291203,0.5000001
167606,-0.15,-0.4759606,0.5000001
167607,-0.15,-0.02470092,0.5000001
167608,-0.15,0.5246586,0.5000001
167609,-0.15,0.9800001,0.5000001
167610,-0.15,-1.296076,0.5000001
167611,-0.15,-1.217596,0.5000001
167612,-0.15,-1.041016,0.5000001
167613,-0.15,-0.7663363,0.5000001
167614,-0.15,-0.3935566,0.5000001
167615,-0.15,0.07732299,0.5000001
167616,-0.15,0.6463025,0.5000001
167617,-0.15,0.9800001,0.5000001
167618,-0.15,-1.288228,0.5000001
167619,-0.15,-1.190128,0.5000001
167620,-0.15,-0.9939281,0.5000001
167621,-0.15,-0.7039452,0.5000001
167622,-0.15,-1.3,0.5000001
167623,-0.15,-1.24114,0.5000001
167624,-0.15,-1.08418,0.5000001
167625,-0.15,-0.8291203,0.5000001
167626,-0.15,-0.4759606,0.5000001
167627,-0.15,-0.02470092,0.5000001
167628,-0.15,0.5246586,0.5000001
167629,-0.15,0.9800001,0.5000001
167630,-0.15,-1.296076,0.5000001
167631,-0.15,-1.217596,0.5000001
167632,-0.15,-1.041016,0.5000001
167633,-0.1264129,-0.8925214,0.5052339
167634,-0.00847742,-1.001863,0.5314027
167635,0.109458,-1.013105,0.5575715
167636,0.2273935,-0.9262474,0.5837404
167637,0.345329,-0.7412896,0.6099092
167638,0.4632646,-0.4582318,0.636078
167639,0.5812001,-0.07707412,0.6622468
167640,0.6991357,0.4021835,0.6884156
167641,0.8170712,0.9795409,0.7145845
167642,0.8341877,0.8777462,0.7183825
167643,-0.15,-1.26076,0.5000001
167644,-0.15,-1.12342,0.5000001
167645,-0.15,-0.8879802,0.5000001
167646,-0.15,-0.5544405,0.5000001
167647,-0.15,-0.1228008,0.5000001
167648,-0.15,0.4069387,0.5000001
167649,-0.15,0.9800001,0.5000001
167650,-0.15,-1.3,0.5000001
167651,-0.15,-1.24114,0.5000001
167652,-0.15,-1.08418,0.5000001
167653,-0.15,-0.8291203,0.5000001
167654,-0.15,-0.4759606,0.5000001
167655,-0.15,-0.02470092,0.5000001
167656,-0.15,0.5246586,0.5000001
167657,-0.15,0.9800001,0.5000001
167658,-0.15,-1.296076,0.5000001
167659,-0.15,-1.217596,0.5000001
167660,-0.15,-1.041016,0.5000001
167661,-0.15,-0.7663363,0.5000001
167662,-0.15,-0.3935566,0.5000001
167663,-0.15,0.07732299,0.5000001
167664,-0.15,0.6463025,0.5000001
167665,-0.15,0.9800001,0.5000001
167666,-0.15,-1.288228,0.5000001
167667,-0.15,-1.190128,0.5000001
167668,-0.15,-0.9939281,0.5000001
167669,-0.15,-0.6996284,0.5000001
167670,-0.15,-0.3072287,0.5000001
167671,-0.15,0.1832709,0.5000001
167672,-0.15,0.7718704,0.5000001
167673,-0.15,0.9800001,0.5000001
167674,-0.15,-1.276456,0.5000001
167675,-0.15,-1.158736,0.5000001
167676,-0.15,-0.9429162,0.5000001
167677,-0.15,-0.6289964,0.5000001
167678,-0.15,-0.2169768,0.5000001
167679,-0.15,0.2931428,0.5000001
167680,-0.15,0.9013623,0.5000001
167681,-0.15,0.9800001,0.5000001
167682,-0.15,-1.26076,0.5000001
167683,-0.15,-1.12342,0.5000001
167684,-0.15,-0.8879802,0.5000001
167685,-0.2301462,-0.5617243,0.4714394
167686,-0.6136554,-0.167541,0.3329605
167687,-0.7365508,-0.02000007,0.288585
167688,-0.15,-1.276456,0.5000001
167689,-0.15,-1.158736,0.5000001
167690,-0.15,-0.9429162,0.5000001
167691,-0.15,-0.6289964,0.5000001
167692,-0.15,-0.2169768,0.5000001
167693,-0.15,0.2931428,0.5000001
167694,-0.15,0.9013623,0.5000001
167695,-0.15,0.9800001,0.5000001
167696,-0.15,-1.26076,0.5000001
167697,-0.15,-1.12342,0.5000001
167698,-0.15,-0.8879802,0.5000001
167699,-0.15,-0.5544405,0.5000001
167700,-0.15,-0.1228008,0.5000001
167701,-0.15,0.4069387,0.5000001
167702,-0.15,0.9800001,0.5000001
167703,-0.15,-1.3,0.5000001
167704,-0.15,-1.24114,0.5000001
167705,-0.15,-1.08418,0.5000001
167706,-0.15,-0.8291203,0.5000001
167707,-0.15,-0.4759606,0.5000001
167708,-0.15,-0.02470092,0.5000001
167709,-0.15,0.5246586,0.5000001
167710,-0.15,0.9800001,0.5000001
167711,-0.15,-1.296076,0.5000001
167712,-0.15,-1.217596,0.5000001
167713,-0.15,-1.041016,0.5000001
167714,-0.15,-0.7663363,0.5000001
167715,-0.15,-0.3935566,0.5000001
167716,-0.15,0.07732299,0.5000001
167717,-0.15,0.6463025,0.5000001
167718,-0.15,0.9800001,0.5000001
167719,-0.15,-1.288228,0.5000001
167720,-0.15,-1.190128,0.5000001
167721,-0.15,-0.9939281,0.5000001
167722,-0.15,-0.6996284,0.5000001
167723,-0.15,-0.3072287,0.5000001
167724,-0.15,0.1832709,0.5000001
167725,-0.15,0.7718704,0.5000001
167726,-0.15,0.9800001,0.5000001
167727,-0.15,-1.276456,0.5000001
167728,-0.15,-1.158736,0.5000001
167729,-0.15,-0.9429162,0.5000001
167730,-0.15,-0.6289964,0.5000001
167731,-0.15,-0.2169768,0.5000001
167732,-0.15,0.2931428,0.5000001
167733,-0.15,0.9013623,0.5000001
167734,-0.15,0.9800001,0.5000001
167735,-0.15,-1.26076,0.5000001
167736,-0.15,-1.12342,0.5000001
167737,-0.15,-0.8879802,0.5000001
167738,-0.15,-0.632691,0.5000001
167739,-0.15,-1.296076,0.5000001
167740,-0.15,-1.217596,0.5000001
167741,-0.15,-1.041016,0.5000001
167742,-0.15,-0.7663363,0.5000001
167743,-0.15,-0.3935566,0.5000001
167744,-0.15,0.07732299,0.5000001
167745,-0.15,0.6463025,0.5000001
167746,-0.15,0.9800001,0.5000001
167747,-0.15,-1.288228,0.5000001
167748,-0.15,-1.190128,0.5000001
167749,-0.15,-0.9939281,0.5000001
167750,-0.15,-0.6996284,0.5000001
167751,-0.15,-0.3072287,0.5000001
167752,-0.15,0.1832709,0.5000001
167753,-0.15,0.7718704,0.5000001
167754,-0.15,0.9800001,0.5000001
167755,-0.15,-1.276456,0.5000001
167756,-0.15,-1.158736,0.5000001
167757,-0.15,-0.9429162,0.5000001
167758,-0.15,-0.6289964,0.5000001
167759,-0.15,-0.2169768,0.5000001
167760,-0.15,0.2931428,0.5000001
167761,-0.15,0.9013623,0.5000001
167762,-0.15,0.9800001,0.5000001
167763,-0.15,-1.26076,0.5000001
167764,-0.15,-1.12342,0.5000001
167765,-0.15,-0.8879802,0.5000001
167766,-0.15,-0.5544405,0.5000001
167767,-0.15,-0.1228008,0.5000001
167768,-0.15,0.4069387,0.5000001
167769,-0.15,0.9800001,0.5000001
167770,-0.15,-1.3,0.5000001
167771,-0.15,-1.24114,0.5000001
167772,-0.15,-1.08418,0.5000001
167773,-0.15,-0.8291203,0.5000001
167774,-0.4327854,-0.477611,0.4741548
167775,-1.026481,-0.0200001,0.4123883
167776,-0.15,-1.3,0.5000001
167777,-0.15,-1.24114,0.5000001
167778,-0.15,-1.08418,0.5000001
167779,-0.15,-0.8291203,0.5000001
167780,-0.15,-0.4759606,0.5000001
167781,-0.15,-0.02470092,0.5000001
167782,-0.15,0.5246586,0.5000001
167783,-0.15,0.9800001,0.5000001
167784,-0.15,-1.296076,0.5000001
167785,-0.15,-1.217596,0.5000001
167786,-0.15,-1.041016,0.5000001
167787,-0.15,-0.7663363,0.5000001
167788,-0.15,-0.3935566,0.5000001
167789,-0.15,0.07732299,0.5000001
167790,-0.15,0.6463025,0.5000001
167791,-0.15,0.9800001,0.5000001
167792,-0.15,-1.288228,0.5000001
167793,-0.15,-1.190128,0.5000001
167794,-0.15,-0.9939281,0.5000001
167795,-0.15,-0.6996284,0.5000001
167796,-0.15,-0.3072287,0.5000001
167797,-0.15,0.1832709,0.5000001
167798,-0.15,0.7718704,0.5000001
167799,-0.15,0.9800001,0.5000001
167800,-0.15,-1.276456,0.5000001
167801,-0.15,-1.158736,0.5000001
167802,-0.15,-0.9429162,0.5000001
167803,-0.15,-0.6289964,0.5000001
167804,-0.15,-0.2169768,0.5000001
167805,-0.15,0.2931428,0.5000001
167806,-0.15,0.9013623,0.5000001
167807,-0.15,0.9800001,0.5000001
167808,-0.15,-1.26076,0.5000001
167809,-0.15,-1.12342,0.5000001
167810,-0.15,-0.8879802,0.5000001
167811,-0.15,-0.5544405,0.5000001
167812,-0.15,-0.1228008,0.5000001
167813,-0.15,0.4069387,0.5000001
167814,-0.15,0.9800001,0.5000001
167815,-0.15,-1.3,0.5000001
167816,-0.15,-1.24114,0.5000001
167817,-0.15,-1.08418,0.5000001
167818,-0.15,-0.8291203,0.5000001
167819,-0.3540352,-0.6331013,0.5518331
167820,-0.8620582,-0.5737717,0.6807424
167821,-1.370081,-0.4163422,0.8096518
167822,-1.878104,-0.1608128,0.9385611
167823,-2.386127,0.1928166,1.067471
167824,-2.894151,0.6445459,1.19638
167825,-3.290431,0.8715596,1.29719
167826,-0.15,-1.296076,0.5000001
167827,-0.15,-1.217596,0.5000001
167828,-0.15,-1.041016,0.5000001
167829,-0.15,-0.7663363,0.5000001
167830,-0.15,-0.3935566,0.5000001
167831,-0.15,0.07732299,0.5000001
167832,-0.15,0.6463025,0.5000001
167833,-0.15,0.9800001,0.5000001
167834,-0.15,-1.288228,0.5000001
167835,-0.15,-1.190128,0.5000001
167836,-0.15,-0.9939281,0.5000001
167837,-0.15,-0.6996284,0.5000001
167838,-0.15,-0.3072287,0.5000001
167839,-0.15,0.1832709,0.5000001
167840,-0.15,0.7718704,0.5000001
167841,-0.15,0.9800001,0.5000001
167842,-0.15,-1.276456,0.5000001
167843,-0.15,-1.158736,0.5000001
167844,-0.15,-0.9429162,0.5000001
167845,-0.15,-0.6289964,0.5000001
167846,-0.15,-0.2169768,0.5000001
167847,-0.15,0.2931428,0.5000001
167848,-0.15,0.9013623,0.5000001
167849,-0.15,0.9800001,0.5000001
167850,-0.15,-1.26076,0.5000001
167851,-0.15,-1.12342,0.5000001
167852,-0.15,-0.8879802,0.5000001
167853,-0.15,-0.6791093,0.5000001
167854,-0.15,-1.296076,0.5000001
167855,-0.15,-1.217596,0.5000001
167856,-0.15,-1.041016,0.5000001
167857,-0.15,-0.7663363,0.5000001
167858,-0.15,-0.3935566,0.5000001
167859,-0.15,0.07732299,0.5000001
167860,-0.15,0.6463025,0.5000001
167861,-0.15,0.9800001,0.5000001
167862,-0.15,-1.288228,0.5000001
167863,-0.15,-1.190128,0.5000001
167864,-0.15,-0.9939281,0.5000001
167865,-0.15,-0.6996284,0.5000001
167866,-0.15,-0.3072287,0.5000001
167867,-0.15,0.1832709,0.5000001
